358500.0,-1.3258046638849643,1.044002783450556,-0.6014587263909738,2.016651202276321,1.3375729917753982,0.8415884094179311,1.64179815944448,2.308766192405248,0.3102767517709623,-0.08525592479369044,-0.8737031534262378,0.0,0.0,0.0,1.0,0.0
352100.0,-1.3357824256607802,1.0393239410369033,1.8638120684262875,-0.5366944351012447,-0.8250436861470037,-0.8127682743513194,-0.8396267204929747,1.7630751687249802,1.1056860115891756,-0.02478456480821983,-1.2703417885774189,0.0,0.0,0.0,1.0,0.0
342200.0,-1.3407713065486917,1.0393239410369033,1.8638120684262875,-0.4641562067666548,-0.6125595147354139,-0.7528466936793622,-0.6278922354202678,-0.019933662671695024,0.32723884686964394,-0.07900062499345441,-0.6277066618122991,0.0,0.0,0.0,1.0,0.0
241400.0,-1.3407713065486917,1.034645098623251,1.8638120684262875,0.2054623135470286,0.3483411270925528,-0.2387369000880781,0.3739733768749793,-0.3995129935113601,-0.24868685500326995,-0.11334139228168152,0.11531712882795694,0.0,0.0,0.0,1.0,0.0
226700.0,-1.3457601874366032,1.034645098623251,1.0685634249368483,-0.043434482426033136,0.2964005518586087,-0.19618389352393467,0.23970272780448226,-0.9429041699653892,-0.4440121183364342,-0.09250034026906556,0.7031181594087149,0.0,0.0,0.0,1.0,0.0
213500.0,-1.3457601874366032,1.0393239410369033,1.8638120684262875,-0.07244977375986911,-0.15453807858154284,-0.2899741937061284,-0.08822751127153937,-0.4230341583251647,-0.04493679540539571,-0.06461794613028518,-0.3531876256140288,0.0,0.0,0.0,1.0,0.0
191300.0,-1.3457601874366032,1.034645098623251,1.8638120684262875,-0.8862380228885499,-0.8226827509090971,-0.9439010088653124,-0.8473731040931957,-0.6328429484643022,-0.5581311768307065,-0.09635455843101172,0.916696394051905,0.0,0.0,0.0,1.0,0.0
159200.0,-1.3457601874366032,1.0393239410369033,1.8638120684262875,-0.0035384568420086717,0.20432407758025314,-0.19097332129159056,0.30425592447299044,-1.0284689406324965,-0.4561234635766328,-0.09879290469748854,0.3496237742732917,0.0,0.0,0.0,1.0,0.0
152500.0,-1.3507490683245076,1.0393239410369033,1.8638120684262875,-0.3104658354827423,-0.45437685379567494,-0.5548449488502866,-0.4419790290149642,-0.5798419237505291,0.19443402220644634,-0.06028475462787159,-0.5612299844330422,0.0,0.0,0.0,1.0,0.0
155500.0,-1.3507490683245076,1.0393239410369033,1.8638120684262875,-0.6450484136760384,-0.5818673566426288,-0.6807671111319356,-0.5142786092836934,-0.9221010064189574,-0.5376424745795897,-0.08274315959465545,0.3759946358547427,0.0,0.0,0.0,1.0,0.0
158700.0,-1.3457601874366032,1.034645098623251,1.7047623397283995,-0.18669748338684827,-0.19939584810176733,-0.3837644938883221,-0.21475177674181545,-0.989580614807006,-0.03677866664040565,-0.06316692895377425,-0.1580315497442657,0.0,0.0,0.0,1.0,0.0
159800.0,-1.3507490683245076,1.0393239410369033,1.0685634249368483,-0.4587158396415605,-0.407158149037544,-0.43673864491715375,-0.3516045536790528,-1.1346800670806094,-0.3726097566009469,-0.04784137866901405,0.15440213272114892,0.0,0.0,0.0,1.0,0.0
113900.0,-1.3507490683245076,1.034645098623251,1.8638120684262875,-0.0973847897498844,0.0036445823581961814,-0.3620537762535551,-0.062406232604136073,-1.128669102739304,-0.13278700399933513,-0.0840691367863332,0.1267582184343844,0.0,0.0,0.0,1.0,0.0
99700.0,-1.3507490683245076,1.034645098623251,1.8638120684262875,-0.4365010072140924,-0.4779862061747405,-0.5027392265268457,-0.4574717962154062,-0.8905303763133174,-0.09491314001334013,-0.040298898251962006,-0.21192933427113744,0.0,0.0,0.0,1.0,0.0
132600.0,-1.3507490683245076,1.034645098623251,1.8638120684262875,-0.19349794229321607,-0.2418926823840853,-0.3698696346020712,-0.20700539314159444,-0.6713131202486582,-0.06530991569335605,-0.0613226390482417,-0.2594969230726001,0.0,0.0,0.0,1.0,0.0
107500.0,-1.3557379492124189,1.0393239410369033,0.9890385605879044,-0.9592296151502312,-0.9832263470867428,-0.9682170126162516,-0.9893901367639136,-0.7738653988368465,-0.36575904965464745,-0.03687104044247277,0.2447987509477711,0.0,0.0,0.0,1.0,0.0
93800.0,-1.3557379492124189,1.0393239410369033,1.6252374753794558,-0.6894780785309748,-0.6975531833000499,-0.7163726880529535,-0.6795347927550743,-0.7446468852125868,-0.27565069563735284,-0.0477105889343128,0.033846246725104286,0.0,0.0,0.0,1.0,0.0
